golf_australia_url,golf_australia_name,golf_australia_course_info,course_id,holes
https://www.golf.org.au/yarra-valley-country-club/,Yarra Valley Country Club,"Golf Course ID: 30229,  0 hole",30229,0
https://www.golf.org.au/yarra-bend-golf/,Yarra Bend Golf,"Golf Course ID: 32133,  0 hole",32133,0
https://www.golf.org.au/yankalilla-golf-club/,Yankalilla Golf Club,"Golf Course ID: 51119,  18 hole",51119,18
https://www.golf.org.au/yanchep-golf-club/,Yanchep Golf Club,"Golf Course ID: 60515,  0 hole",60515,0
https://www.golf.org.au/yamba-golf-and-country-club/,Yamba Golf and Country Club,"Golf Course ID: 22017,  18 hole",22017,18
https://www.golf.org.au/yallourn-golf-club/,Yallourn Golf Club,"Golf Course ID: 31910,  18 hole",31910,18
https://www.golf.org.au/yacka-golf-club/,Yacka Golf Club,"Golf Course ID: 50729,  9 hole",50729,9
https://www.golf.org.au/west-beach-mini-golf/,West Beach Mini Golf,0 hole,N/A,0
https://www.golf.org.au/welcome-stranger-holiday-park/,Welcome Stranger Holiday Park,0 hole,N/A,0
https://www.golf.org.au/wetlands-golf-'n'-games/,Wetlands Golf 'n' Games,0 hole,N/A,0
https://www.golf.org.au/wombat-corner/,Wombat Corner,0 hole,N/A,0
https://www.golf.org.au/willawong-golf-driving-range/,Willawong Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/wollongong-surf-leisure-resort/,Wollongong Surf Leisure Resort,0 hole,N/A,0
https://www.golf.org.au/wyangala-waters-state-park/,Wyangala Waters State Park,0 hole,N/A,0
https://www.golf.org.au/wyong-golf-club/,Wyong Golf Club,"Golf Course ID: 20808,  18 hole",20808,18
https://www.golf.org.au/wynyard-golf-club/,Wynyard Golf Club,"Golf Course ID: 76462,  9 hole",76462,9
https://www.golf.org.au/wynnum-golf-club/,Wynnum Golf Club,"Golf Course ID: 40119,  18 hole",40119,18
https://www.golf.org.au/bathurst-golf-driving-range/,Bathurst Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/wycheproof-golf-club/,Wycheproof Golf Club,"Golf Course ID: 31213,  18 hole",31213,18
https://www.golf.org.au/yackandandah-golf-club/,Yackandandah Golf Club,"Golf Course ID: 31423,  9 hole",31423,9
https://www.golf.org.au/wyalkatchem-golf-club/,Wyalkatchem Golf Club,"Golf Course ID: 64027,  18 hole",64027,18
https://www.golf.org.au/sylvania-par-3-golf-club/,Sylvania Par 3 Golf Club,0 hole,N/A,0
https://www.golf.org.au/wowan-golf-club/,Wowan Golf Club,"Golf Course ID: 40316,  18 hole",40316,18
https://www.golf.org.au/worrigee-links-golf-course/,Worrigee Links Golf Course,"Golf Course ID: 21225,  18 hole",21225,18
https://www.golf.org.au/wubin-golf-club/,Wubin Golf Club,"Golf Course ID: 66207,  18 hole",66207,18
https://www.golf.org.au/woorayl-golf-club/,Woorayl Golf Club,"Golf Course ID: 31709,  9 hole",31709,9
https://www.golf.org.au/woomera-golf-club/,Woomera Golf Club,"Golf Course ID: 50728,  18 hole",50728,18
https://www.golf.org.au/woolooware-golf-club/,Woolooware Golf Club,"Golf Course ID: 20227,  18 hole",20227,18
https://www.golf.org.au/woolgoolga-golf-club/,Woolgoolga Golf Club,"Golf Course ID: 21513,  18 hole",21513,18
https://www.golf.org.au/woollahra-golf-club/,Woollahra Golf Club,"Golf Course ID: 20328,  9 hole",20328,9
https://www.golf.org.au/wool-bay-golf-club/,Wool Bay Golf Club,"Golf Course ID: 51314,  9 hole",51314,9
https://www.golf.org.au/woodlands-golf-club/,Woodlands Golf Club,"Golf Course ID: 30141,  18 hole",30141,18
https://www.golf.org.au/woodford-golf-club/,Woodford Golf Club,"Golf Course ID: 41329,  9 hole",41329,9
https://www.golf.org.au/woodend-golf-club-inc/,Woodend Golf Club Inc,"Golf Course ID: 30607,  18 hole",30607,18
https://www.golf.org.au/woodenbong-district-golf-club/,Woodenbong District Golf Club,"Golf Course ID: 22016,  10 hole",22016,10
https://www.golf.org.au/woodburn-evanshead-golf-club/,Woodburn Evanshead Golf Club,"Golf Course ID: 22015,  10 hole",22015,10
https://www.golf.org.au/woodanilling-golf-club/,Woodanilling Golf Club,"Golf Course ID: 65814,  9 hole",65814,9
https://www.golf.org.au/wongan-hills-golf-club/,Wongan Hills Golf Club,"Golf Course ID: 66004,  18 hole",66004,18
https://www.golf.org.au/wondai-golf-club/,Wondai Golf Club,"Golf Course ID: 41328,  9 hole",41328,9
https://www.golf.org.au/wolston-park-golf-club/,Wolston Park Golf Club,"Golf Course ID: 40118,  9 hole",40118,9
https://www.golf.org.au/wisemans-ferry-golf-club/,Wisemans Ferry Golf Club,"Golf Course ID: 20393,  18 hole",20393,18
https://www.golf.org.au/wirrulla-golf-club/,Wirrulla Golf Club,"Golf Course ID: 51224,  9 hole",51224,9
https://www.golf.org.au/wollongong-golf-club/,Wollongong Golf Club,"Golf Course ID: 21222,  18 hole",21222,18
https://www.golf.org.au/woomelang-golf-club/,Woomelang Golf Club,"Golf Course ID: 31212,  9 hole",31212,9
https://www.golf.org.au/wirrina-cove-golf-course/,Wirrina Cove Golf Course,"Golf Course ID: 51118,  18 hole",51118,18
https://www.golf.org.au/winton-golf-club/,Winton Golf Club,"Golf Course ID: 41006,  18 hole",41006,18
https://www.golf.org.au/wingham-golf-club/,Wingham Golf Club,"Golf Course ID: 21410,  9 hole",21410,9
https://www.golf.org.au/winchelsea-golf-club/,Winchelsea Golf Club,"Golf Course ID: 31020,  9 hole",31020,9
https://www.golf.org.au/willunga-golf-club/,Willunga Golf Club,"Golf Course ID: 51117,  18 hole",51117,18
https://www.golf.org.au/windsor-golf-club/,Windsor Golf Club,"Golf Course ID: 20327,  18 hole",20327,18
https://www.golf.org.au/wonthaggi-golf-club/,Wonthaggi Golf Club,"Golf Course ID: 31708,  18 hole",31708,18
https://www.golf.org.au/windaroo-lakes-golf-club/,Windaroo Lakes Golf Club,"Golf Course ID: 41115,  9 hole",41115,9
https://www.golf.org.au/tropics-golf-club/,Tropics Golf Club,"Golf Course ID: 40916,  18 hole",40916,18
https://www.golf.org.au/wilmington-golf-club/,Wilmington Golf Club,"Golf Course ID: 50726,  18 hole",50726,18
https://www.golf.org.au/williams-golf-club/,Williams Golf Club,"Golf Course ID: 65813,  18 hole",65813,18
https://www.golf.org.au/willaura-golf-club/,Willaura Golf Club,"Golf Course ID: 31814,  9 hole",31814,9
https://www.golf.org.au/wickepin-golf-club/,Wickepin Golf Club,"Golf Course ID: 65812,  18 hole",65812,18
https://www.golf.org.au/wilcannia-golf-club/,Wilcannia Golf Club,"Golf Course ID: 21316,  9 hole",21316,9
https://www.golf.org.au/wialki-golf-club/,Wialki Golf Club,"Golf Course ID: 67205,  18 hole",67205,18
https://www.golf.org.au/whyalla-golf-club/,Whyalla Golf Club,"Golf Course ID: 51223,  18 hole",51223,18
https://www.golf.org.au/westward-ho-golf-club/,Westward HO Golf Club,"Golf Course ID: 50311,  18 hole",50311,18
https://www.golf.org.au/westgate-golf-club/,Westgate Golf Club,"Golf Course ID: 30227,  0 hole",30227,0
https://www.golf.org.au/westonia-golf-club/,Westonia Golf Club,"Golf Course ID: 65507,  18 hole",65507,18
https://www.golf.org.au/western-australian-golf-club/,Western Australian Golf Club,"Golf Course ID: 60001,  0 hole",60001,0
https://www.golf.org.au/westaviat-golf-club/,Westaviat Golf Club,"Golf Course ID: 60132,  36 hole",60132,36
https://www.golf.org.au/west-wyalong-s-and-c-sports-club/,West Wyalong S and C Sports Club,"Golf Course ID: 22311,  18 hole",22311,18
https://www.golf.org.au/werris-creek-golf-club/,Werris Creek Golf Club,"Golf Course ID: 22114,  9 hole",22114,9
https://www.golf.org.au/west-lakes-golf-club/,West Lakes Golf Club,"Golf Course ID: 50206,  18 hole",50206,18
https://www.golf.org.au/wentworth-services-golf-club/,Wentworth Services Golf Club,"Golf Course ID: 31314,  18 hole",31314,18
https://www.golf.org.au/wentworth-golf-club/,Wentworth Golf Club,"Golf Course ID: 20913,  0 hole",20913,0
https://www.golf.org.au/wembley-golf-complex/,Wembley Golf Complex,"Golf Course ID: 61017,  0 hole",61017,0
https://www.golf.org.au/whitfield-and-district-golf-club/,Whitfield and District Golf Club,"Golf Course ID: 31422,  0 hole",31422,0
https://www.golf.org.au/wellington-golf-club/,Wellington Golf Club,"Golf Course ID: 20912,  18 hole",20912,18
https://www.golf.org.au/wentworth-falls-country-club/,Wentworth Falls Country Club,"Golf Course ID: 20712,  18 hole",20712,18
https://www.golf.org.au/welaregang-country-golf-club/,Welaregang Country Golf Club,"Golf Course ID: 22228,  9 hole",22228,9
https://www.golf.org.au/wee-waa-golf-club/,Wee Waa Golf Club,"Golf Course ID: 21910,  9 hole",21910,9
https://www.golf.org.au/welshpool-golf-club/,Welshpool Golf Club,"Golf Course ID: 31707,  9 hole",31707,9
https://www.golf.org.au/wedderburn-golf-club/,Wedderburn Golf Club,"Golf Course ID: 31211,  18 hole",31211,18
https://www.golf.org.au/wattle-park-golf-club/,Wattle Park Golf Club,"Golf Course ID: 30226,  0 hole",30226,0
https://www.golf.org.au/wauchope-golf-club/,Wauchope Golf Club,"Golf Course ID: 21409,  18 hole",21409,18
https://www.golf.org.au/weethalle-country-golf-club/,Weethalle Country Golf Club,"Golf Course ID: 21315,  9 hole",21315,9
https://www.golf.org.au/waterford-valley-golf-club/,Waterford Valley Golf Club,"Golf Course ID: 30235,  0 hole",30235,0
https://www.golf.org.au/warringah-golf-club/,Warringah Golf Club,"Golf Course ID: 20226,  18 hole",20226,18
https://www.golf.org.au/warren-golf-club/,Warren Golf Club,"Golf Course ID: 22425,  18 hole",22425,18
https://www.golf.org.au/watheroo-golf-club/,Watheroo Golf Club,"Golf Course ID: 66206,  18 hole",66206,18
https://www.golf.org.au/warragul-country-club/,Warragul Country Club,"Golf Course ID: 31909,  18 hole",31909,18
https://www.golf.org.au/warwick-golf-club/,Warwick Golf Club,"Golf Course ID: 40520,  9 hole",40520,9
https://www.golf.org.au/warooka-golf-club/,Warooka Golf Club,"Golf Course ID: 51313,  18 hole",51313,18
https://www.golf.org.au/warialda-golf-and-bowling-club/,Warialda Golf and Bowling Club,"Golf Course ID: 21909,  9 hole",21909,9
https://www.golf.org.au/warracknabeal-golf-club/,Warracknabeal Golf Club,"Golf Course ID: 32031,  18 hole",32031,18
https://www.golf.org.au/waroona-golf-club/,Waroona Golf Club,"Golf Course ID: 65407,  18 hole",65407,18
https://www.golf.org.au/wantima-country-club/,Wantima Country Club,"Golf Course ID: 41327,  9 hole",41327,9
https://www.golf.org.au/warburton-golf-and-sporting-club/,Warburton Golf and Sporting Club,"Golf Course ID: 31615,  18 hole",31615,18
https://www.golf.org.au/wanneroo-golf-club/,Wanneroo Golf Club,"Golf Course ID: 60120,  18 hole",60120,18
https://www.golf.org.au/wandering-golf-club/,Wandering Golf Club,"Golf Course ID: 65811,  18 hole",65811,18
https://www.golf.org.au/wanaaring-golf-club/,Wanaaring Golf Club,"Golf Course ID: 22424,  9 hole",22424,9
https://www.golf.org.au/walpole-country-club/,Walpole Country Club,"Golf Course ID: 65110,  18 hole",65110,18
https://www.golf.org.au/wandoan-golf-club/,Wandoan Golf Club,"Golf Course ID: 41223,  18 hole",41223,18
https://www.golf.org.au/warrnambool-golf-club/,Warrnambool Golf Club,"Golf Course ID: 30718,  18 hole",30718,18
https://www.golf.org.au/wallaroo-golf-club/,Wallaroo Golf Club,"Golf Course ID: 51312,  18 hole",51312,18
https://www.golf.org.au/wallangarra-army-golf-club/,Wallangarra Army Golf Club,"Golf Course ID: 40519,  9 hole",40519,9
https://www.golf.org.au/walwa-golf-club/,Walwa Golf Club,"Golf Course ID: 22227,  9 hole",22227,9
https://www.golf.org.au/wallaloo-golf-club/,Wallaloo Golf Club,"Golf Course ID: 32030,  9 hole",32030,9
https://www.golf.org.au/wallacia-panthers-golf-and-country-club/,Wallacia Panthers Golf and Country Club,"Golf Course ID: 20326,  18 hole",20326,18
https://www.golf.org.au/walgett-district-sporting-club/,Walgett District Sporting Club,"Golf Course ID: 22423,  18 hole",22423,18
https://www.golf.org.au/wakehurst-golf-club/,Wakehurst Golf Club,"Golf Course ID: 20225,  18 hole",20225,18
https://www.golf.org.au/waikerie-golf-club/,Waikerie Golf Club,"Golf Course ID: 50905,  18 hole",50905,18
https://www.golf.org.au/wagga-wagga-country-club/,Wagga Wagga Country Club,"Golf Course ID: 22225,  18 hole",22225,18
https://www.golf.org.au/wagga-city-golf-club/,Wagga City Golf Club,"Golf Course ID: 22226,  18 hole",22226,18
https://www.golf.org.au/walcha-golf-club/,Walcha Golf Club,"Golf Course ID: 22113,  18 hole",22113,18
https://www.golf.org.au/wagin-golf-club/,Wagin Golf Club,"Golf Course ID: 65810,  18 hole",65810,18
https://www.golf.org.au/valley-view-par-3-golf-course/,Valley View Par 3 Golf Course,0 hole,N/A,0
https://www.golf.org.au/unreal-mini-golf/,Unreal Mini Golf,0 hole,N/A,0
https://www.golf.org.au/violet-town-golf-club-inc/,Violet Town Golf Club Inc,"Golf Course ID: 31120,  18 hole",31120,18
https://www.golf.org.au/virginia-golf-club/,Virginia Golf Club,"Golf Course ID: 40117,  9 hole",40117,9
https://www.golf.org.au/vincentia-golf-club/,Vincentia Golf Club,"Golf Course ID: 21221,  11 hole",21221,11
https://www.golf.org.au/village-links-golf-club/,Village Links Golf Club,"Golf Course ID: 41116,  18 hole",41116,18
https://www.golf.org.au/victoria-golf-club/,Victoria Golf Club,"Golf Course ID: 30137,  18 hole",30137,18
https://www.golf.org.au/varley-country-golf-club/,Varley Country Golf Club,"Golf Course ID: 66404,  18 hole",66404,18
https://www.golf.org.au/victoria-park-golf-complex/,Victoria Park Golf Complex,"Golf Course ID: 49002,  0 hole",49002,0
https://www.golf.org.au/underbool-golf-club/,Underbool Golf Club,"Golf Course ID: 31312,  9 hole",31312,9
https://www.golf.org.au/ultima-golf-club/,Ultima Golf Club,"Golf Course ID: 31515,  9 hole",31515,9
https://www.golf.org.au/victor-harbor-golf-club/,Victor Harbor Golf Club,"Golf Course ID: 51116,  18 hole",51116,18
https://www.golf.org.au/twin-waters-golf-club/,Twin Waters Golf Club,"Golf Course ID: 41321,  9 hole",41321,9
https://www.golf.org.au/two-wells-golf-club/,Two Wells Golf Club,"Golf Course ID: 50519,  18 hole",50519,18
https://www.golf.org.au/ulverstone-golf-club/,Ulverstone Golf Club,"Golf Course ID: 76461,  18 hole",76461,18
https://www.golf.org.au/club-banora-golf-club/,Club Banora Golf Club,"Golf Course ID: 22014,  0 hole",22014,0
https://www.golf.org.au/twin-creeks-golf-and-country-club/,Twin Creeks Golf and Country Club,"Golf Course ID: 20128,  18 hole",20128,18
https://www.golf.org.au/tuross-head-country-club/,Tuross Head Country Club,"Golf Course ID: 21012,  9 hole",21012,9
https://www.golf.org.au/tura-beach-country-club/,Tura Beach Country Club,"Golf Course ID: 21011,  18 hole",21011,18
https://www.golf.org.au/forster-tuncurry-golf-driving-range-and-water-golf/,Forster Tuncurry Golf Driving Range and Water Golf,0 hole,N/A,0
https://www.golf.org.au/tumby-bay-golf-club/,Tumby Bay Golf Club,"Golf Course ID: 51221,  18 hole",51221,18
https://www.golf.org.au/tully-country-golf-club/,Tully Country Golf Club,"Golf Course ID: 40619,  27 hole",40619,27
https://www.golf.org.au/tumbarumba-golf-club/,Tumbarumba Golf Club,"Golf Course ID: 22223,  9 hole",22223,9
https://www.golf.org.au/tully-park-golf-club/,Tully Park Golf Club,"Golf Course ID: 20622,  18 hole",20622,18
https://www.golf.org.au/trundle-golf-club/,Trundle Golf Club,"Golf Course ID: 21314,  18 hole",21314,18
https://www.golf.org.au/trentham-golf-club/,Trentham Golf Club,"Golf Course ID: 30606,  18 hole",30606,18
https://www.golf.org.au/trangie-golf-course/,Trangie Golf Course,"Golf Course ID: 22422,  18 hole",22422,18
https://www.golf.org.au/truemans-road-golf-range/,Truemans Road Golf Range,0 hole,N/A,0
https://www.golf.org.au/trayning-golf-club/,Trayning Golf Club,"Golf Course ID: 67204,  0 hole",67204,0
https://www.golf.org.au/uralla-golf-club/,Uralla Golf Club,"Golf Course ID: 22112,  18 hole",22112,18
https://www.golf.org.au/traralgon-golf-club/,Traralgon Golf Club,"Golf Course ID: 31908,  18 hole",31908,18
https://www.golf.org.au/townsville-golf-club/,Townsville Golf Club,"Golf Course ID: 40917,  18 hole",40917,18
https://www.golf.org.au/tottenham-golf-club/,Tottenham Golf Club,"Golf Course ID: 22421,  18 hole",22421,18
https://www.golf.org.au/toukley-golf-club/,Toukley Golf Club,"Golf Course ID: 20806,  18 hole",20806,18
https://www.golf.org.au/trafalgar-golf-club/,Trafalgar Golf Club,"Golf Course ID: 31907,  18 hole",31907,18
https://www.golf.org.au/torquay-golf-club/,Torquay Golf Club (VIC),"Golf Course ID: 31019,  0 hole",31019,0
https://www.golf.org.au/top-shots-fun-park/,Top Shots Fun Park,0 hole,N/A,0
https://www.golf.org.au/top-fun/,Top Fun,0 hole,N/A,0
https://www.golf.org.au/toongabbie-golf-club/,Toongabbie Golf Club,"Golf Course ID: 30916,  18 hole",30916,18
https://www.golf.org.au/toowoomba-golf-club-qld/,Toowoomba Golf Club (QLD),"Golf Course ID: 40518,  18 hole",40518,18
https://www.golf.org.au/toompine-golf-club/,Toompine Golf Club,"Golf Course ID: 41222,  18 hole",41222,18
https://www.golf.org.au/top-fun-family-fun-centre/,Top Fun Family Fun Centre,0 hole,N/A,0
https://www.golf.org.au/toolondo-golf-club/,Toolondo Golf Club,"Golf Course ID: 32029,  18 hole",32029,18
https://www.golf.org.au/tooleybuc-sporting-golf-club/,Tooleybuc Sporting Golf Club,"Golf Course ID: 22514,  18 hole",22514,18
https://www.golf.org.au/toogoolawah-golf-club/,Toogoolawah Golf Club,"Golf Course ID: 40811,  18 hole",40811,18
https://www.golf.org.au/toodyay-golf-club/,Toodyay Golf Club,"Golf Course ID: 65202,  18 hole",65202,18
https://www.golf.org.au/tirhatuan-lakes-public-golf-club/,Tirhatuan Lakes Public Golf Club,"Golf Course ID: 30225,  0 hole",30225,0
https://www.golf.org.au/tonebridge-country-club/,Tonebridge Country Club,"Golf Course ID: 65109,  9 hole",65109,9
https://www.golf.org.au/torrens-creek-golf-club/,Torrens Creek Golf Club (QLD),"Golf Course ID: 41007,  18 hole",41007,18
https://www.golf.org.au/tipperary-golf-club/,Tipperary Golf Club,"Golf Course ID: 22313,  9 hole",22313,9
https://www.golf.org.au/tintinara-golf-club/,Tintinara Golf Club,"Golf Course ID: 51014,  18 hole",51014,18
https://www.golf.org.au/tieri-golf-club/,Tieri Golf Club,"Golf Course ID: 40209,  0 hole",40209,0
https://www.golf.org.au/thunderbird-park/,Thunderbird Park,0 hole,N/A,0
https://www.golf.org.au/thurgoona-country-club-resort/,Thurgoona Country Club Resort,"Golf Course ID: 21607,  18 hole",21607,18
https://www.golf.org.au/timboon-golf-club/,Timboon Golf Club,"Golf Course ID: 30717,  14 hole",30717,14
https://www.golf.org.au/three-springs-golf-club/,Three Springs Golf Club,"Golf Course ID: 67007,  18 hole",67007,18
https://www.golf.org.au/thredbo-golf-club/,Thredbo Golf Club,"Golf Course ID: 20621,  9 hole",20621,9
https://www.golf.org.au/thirteenth-beach-golf-club/,Thirteenth Beach Golf Club,"Golf Course ID: 31021,  18 hole",31021,18
https://www.golf.org.au/thirlstane-golf-club/,Thirlstane Golf Club,"Golf Course ID: 76448,  9 hole",76448,9
https://www.golf.org.au/the-vines-golf-and-country-club/,The Vines Golf and Country Club,"Golf Course ID: 60119,  36 hole",60119,36
https://www.golf.org.au/the-villa-golf-course/,The Villa Golf Course,0 hole,N/A,0
https://www.golf.org.au/the-tangled-maze/,The Tangled Maze,0 hole,N/A,0
https://www.golf.org.au/the-springs-golf-club/,The Springs Golf Club,"Golf Course ID: 20809,  18 hole",20809,18
https://www.golf.org.au/the-spa-golf-course/,The Spa Golf Course,0 hole,N/A,0
https://www.golf.org.au/the-sands-torquay-golf-club/,The Sands Torquay Golf Club (VIC),"Golf Course ID: 31022,  18 hole",31022,18
https://www.golf.org.au/the-rock-golf-club/,The Rock Golf Club,"Golf Course ID: 22222,  18 hole",22222,18
https://www.golf.org.au/the-ridge-golf-course-and-driving-range-nsw/,The Ridge Golf Course and Driving Range (NSW),"Golf Course ID: 25104,  0 hole",25104,0
https://www.golf.org.au/the-range-at-o`halloran-hill/,The Range at O`Halloran Hill,0 hole,N/A,0
https://www.golf.org.au/mawson-lakes-golf-club/,Mawson Lakes Golf Club,"Golf Course ID: 50310,  9 hole",50310,9
https://www.golf.org.au/the-vines-golf-club-of-reynella/,The Vines Golf Club of Reynella,"Golf Course ID: 50203,  18 hole",50203,18
https://www.golf.org.au/the-vintage-golf-club/,The Vintage Golf Club,"Golf Course ID: 21117,  18 hole",21117,18
https://www.golf.org.au/the-range-laidley/,The Range Laidley,0 hole,N/A,0
https://www.golf.org.au/theodore-golf-club/,Theodore Golf Club,"Golf Course ID: 40315,  18 hole",40315,18
https://www.golf.org.au/links-shell-cove-golf-course/,Links Shell Cove Golf Course,"Golf Course ID: 21217,  18 hole",21217,18
https://www.golf.org.au/the-links-kennedy-bay-golf-club/,The Links Kennedy Bay Golf Club,"Golf Course ID: 68003,  0 hole",68003,0
https://www.golf.org.au/the-opal-cove-golf-centre/,The Opal Cove Golf Centre,0 hole,N/A,0
https://www.golf.org.au/the-maze/,The Maze,0 hole,N/A,0
https://www.golf.org.au/the-granite-belt-maze/,The Granite Belt Maze,0 hole,N/A,0
https://www.golf.org.au/the-lakes-golf-club/,The Lakes Golf Club,"Golf Course ID: 20126,  18 hole",20126,18
https://www.golf.org.au/the-grange-golf-club-(nsw)/,The Grange Golf Club (NSW),"Golf Course ID: 21220,  0 hole",21220,0
https://www.golf.org.au/the-grange-golf-club-(sa)/,The Grange Golf Club (SA),"Golf Course ID: 50102,  18 hole",50102,18
https://www.golf.org.au/the-grand-golf-club/,The Grand Golf Club,"Golf Course ID: 40725,  18 hole",40725,18
https://www.golf.org.au/the-botanic-golf-gardens/,The Botanic Golf Gardens,0 hole,N/A,0
https://www.golf.org.au/the-coast-golf-and-rec-club/,The Coast Golf and Rec Club,"Golf Course ID: 20324,  18 hole",20324,18
https://www.golf.org.au/the-australian-golf-club-nsw/,The Australian Golf Club (NSW),"Golf Course ID: 20125,  18 hole",20125,18
https://www.golf.org.au/the-glades-golf-club/,The Glades Golf Club,"Golf Course ID: 40727,  18 hole",40727,18
https://www.golf.org.au/the-aussie-custom-golf-centre/,The Aussie Custom Golf Centre,0 hole,N/A,0
https://www.golf.org.au/thaxted-park-golf-club/,Thaxted Park Golf Club,"Golf Course ID: 50208,  18 hole",50208,18
https://www.golf.org.au/teven-golf-club/,Teven Golf Club,"Golf Course ID: 22018,  9 hole",22018,9
https://www.golf.org.au/breakers-golf-club-wamberal/,Breakers Golf Club Wamberal,"Golf Course ID: 20805,  9 hole",20805,9
https://www.golf.org.au/terrey-hills-golf-and-country-club/,Terrey Hills Golf and Country Club,"Golf Course ID: 20124,  18 hole",20124,18
https://www.golf.org.au/texas-golf-club/,Texas Golf Club,"Golf Course ID: 40517,  18 hole",40517,18
https://www.golf.org.au/terang-golf-club/,Terang Golf Club,"Golf Course ID: 30716,  18 hole",30716,18
https://www.golf.org.au/tenterfield-golf-club/,Tenterfield Golf Club,"Golf Course ID: 21709,  18 hole",21709,18
https://www.golf.org.au/tennant-creek-golf-club/,Tennant Creek Golf Club,"Golf Course ID: 810,  18 hole",810,18
https://www.golf.org.au/terrey-hills-par-3/,Terrey Hills Par 3,0 hole,N/A,0
https://www.golf.org.au/tempe-golf-driving-range/,Tempe Golf Driving Range,0 hole,N/A,0
https://www.golf.org.au/tea-tree-gully-golf-club/,Tea Tree Gully Golf Club,"Golf Course ID: 50207,  18 hole",50207,18
https://www.golf.org.au/tathra-beach-country-club/,Tathra Beach Country Club,"Golf Course ID: 21010,  12 hole",21010,12
https://www.golf.org.au/tea-tree-golf-club-tas/,Tea Tree Golf Club (TAS),"Golf Course ID: 76260,  9 hole",76260,9
https://www.golf.org.au/tasmania-golf-club/,Tasmania Golf Club,"Golf Course ID: 76259,  18 hole",76259,18
https://www.golf.org.au/tee-time-golf-coaching-and-practice-centre/,Tee Time Golf Coaching and Practice Centre,0 hole,N/A,0
https://www.golf.org.au/tasman-golf-club/,Tasman Golf Club,"Golf Course ID: 76258,  9 hole",76258,9
https://www.golf.org.au/tarwin-lower-golf-course/,Tarwin Lower Golf Course,0 hole,N/A,0
https://www.golf.org.au/tarrawingee-golf-club/,Tarrawingee Golf Club,"Golf Course ID: 31420,  9 hole",31420,9
https://www.golf.org.au/tarraleah-golf-club/,Tarraleah Golf Club,"Golf Course ID: 76257,  9 hole",76257,9
https://www.golf.org.au/taroom-golf-club/,Taroom Golf Club,"Golf Course ID: 41220,  9 hole",41220,9
https://www.golf.org.au/target-golf/,Target Golf,0 hole,N/A,0
https://www.golf.org.au/tarnagulla-and-district-golf-club/,Tarnagulla and District Golf Club,"Golf Course ID: 30522,  9 hole",30522,9
https://www.golf.org.au/tara-golf-club/,Tara Golf Club,"Golf Course ID: 41219,  9 hole",41219,9
https://www.golf.org.au/tanunda-pines-golf-club/,Tanunda Pines Golf Club,"Golf Course ID: 50518,  18 hole",50518,18
https://www.golf.org.au/tarcowie-golf-club/,Tarcowie Golf Club,"Golf Course ID: 50724,  9 hole",50724,9
https://www.golf.org.au/taralga-golf-club/,Taralga Golf Club,"Golf Course ID: 20620,  9 hole",20620,9
https://www.golf.org.au/tanilba-bay-golf-club/,Tanilba Bay Golf Club,"Golf Course ID: 21812,  0 hole",21812,0
https://www.golf.org.au/tamborine-mountain-golf-club/,Tamborine Mountain Golf Club,"Golf Course ID: 40722,  18 hole",40722,18
https://www.golf.org.au/tambo-valley-golf-club/,Tambo Valley Golf Club,"Golf Course ID: 30915,  9 hole",30915,9
https://www.golf.org.au/tamworth-golf-club/,Tamworth Golf Club,"Golf Course ID: 22111,  18 hole",22111,18
https://www.golf.org.au/tammin-golf-club/,Tammin Golf Club,"Golf Course ID: 64026,  18 hole",64026,18
https://www.golf.org.au/tambellup-golf-club/,Tambellup Golf Club,"Golf Course ID: 66910,  18 hole",66910,18
https://www.golf.org.au/tambo-golf-club/,Tambo Golf Club,"Golf Course ID: 40408,  9 hole",40408,9
https://www.golf.org.au/tam-o'shanter-golf-club/,Tam O'Shanter Golf Club,"Golf Course ID: 76368,  9 hole",76368,9
https://www.golf.org.au/tallygaroopna-golf-club/,Tallygaroopna Golf Club,"Golf Course ID: 31117,  9 hole",31117,9
https://www.golf.org.au/tallebudgera-golf-course/,Tallebudgera Golf Course,"Golf Course ID: 40720,  18 hole",40720,18
https://www.golf.org.au/tallangatta-valley-golf-club/,Tallangatta Valley Golf Club,"Golf Course ID: 31419,  9 hole",31419,9
https://www.golf.org.au/tallangatta-golf-club/,Tallangatta Golf Club,"Golf Course ID: 31418,  18 hole",31418,18
https://www.golf.org.au/tallai-country-club/,Tallai Country Club,"Golf Course ID: 40719,  9 hole",40719,9
https://www.golf.org.au/talbingo-golf-club/,Talbingo Golf Club,"Golf Course ID: 22315,  0 hole",22315,0
https://www.golf.org.au/tailem-bend-golf-club/,Tailem Bend Golf Club,"Golf Course ID: 50612,  9 hole",50612,9
https://www.golf.org.au/sylvan-glen-golf-course/,Sylvan Glen Golf Course,"Golf Course ID: 21226,  0 hole",21226,0
https://www.golf.org.au/swingers-driving-range-and-super-putt-putt/,Swingers Driving Range and Super Putt Putt,0 hole,N/A,0
https://www.golf.org.au/swan-reach-golf-club/,Swan Reach Golf Club,"Golf Course ID: 50611,  9 hole",50611,9
https://www.golf.org.au/swansea-golf-club/,Swansea Golf Club,"Golf Course ID: 76256,  9 hole",76256,9
